Day,Date,Time,GymA,GymB,GymC,temperature,relative_humidity,apparent_temperature,precipitation,rain,showers,snowfall,weather_code,cloud_cover,wind_speed
Monday,04/12/2023,09:03:14,0,0,16,7.25,44.0,3.2618556022644043,0.0,0.0,0.0,0.0,1.0,22.0,8.89134407043457
Monday,04/12/2023,09:33:37,0,0,21,7.25,44.0,3.2618556022644043,0.0,0.0,0.0,0.0,1.0,22.0,8.89134407043457
Monday,04/12/2023,10:03:58,17,2,15,8.449999809265137,41.0,4.725878715515137,0.0,0.0,0.0,0.0,0.0,0.0,7.199999809265137
Monday,04/12/2023,10:34:21,21,8,21,8.449999809265137,41.0,4.725878715515137,0.0,0.0,0.0,0.0,0.0,0.0,7.199999809265137
Monday,04/12/2023,11:04:49,28,9,16,9.350000381469727,38.0,5.894892692565918,0.0,0.0,0.0,0.0,3.0,100.0,5.191993713378906
Monday,04/12/2023,11:35:11,15,9,16,9.350000381469727,38.0,5.894892692565918,0.0,0.0,0.0,0.0,3.0,100.0,5.191993713378906
Monday,04/12/2023,12:05:33,17,4,16,9.899999618530273,37.0,6.881871223449707,0.0,0.0,0.0,0.0,3.0,100.0,2.3051247596740723
Monday,04/12/2023,12:36:01,16,4,20,9.899999618530273,37.0,6.881871223449707,0.0,0.0,0.0,0.0,3.0,100.0,2.3051247596740723
Monday,04/12/2023,13:06:24,21,1,18,10.199999809265137,38.0,7.33055305480957,0.0,0.0,0.0,0.0,3.0,100.0,1.7999999523162842
Monday,04/12/2023,13:36:46,18,4,18,10.199999809265137,38.0,7.33055305480957,0.0,0.0,0.0,0.0,3.0,100.0,1.7999999523162842
Monday,04/12/2023,14:07:07,17,4,20,10.199999809265137,39.0,7.330166816711426,0.0,0.0,0.0,0.0,3.0,100.0,2.099142551422119
Monday,04/12/2023,14:37:37,17,10,23,10.199999809265137,39.0,7.330166816711426,0.0,0.0,0.0,0.0,3.0,100.0,2.099142551422119
Monday,04/12/2023,15:07:58,22,8,24,10.25,40.0,7.518851280212402,0.0,0.0,0.0,0.0,3.0,96.0,1.4843180179595947
Monday,04/12/2023,15:38:22,20,12,24,10.25,40.0,7.518851280212402,0.0,0.0,0.0,0.0,3.0,96.0,1.4843180179595947
Monday,04/12/2023,16:08:42,25,12,22,9.949999809265137,41.0,7.180879592895508,0.0,0.0,0.0,0.0,3.0,100.0,1.7999999523162842
Monday,04/12/2023,16:39:11,25,21,27,9.949999809265137,41.0,7.180879592895508,0.0,0.0,0.0,0.0,3.0,100.0,1.7999999523162842
Monday,04/12/2023,17:09:32,34,19,30,9.850000381469727,44.0,7.1264190673828125,0.0,0.0,0.0,0.0,3.0,86.0,2.2768397331237793
Monday,04/12/2023,17:39:53,31,19,38,9.850000381469727,44.0,7.1264190673828125,0.0,0.0,0.0,0.0,3.0,86.0,2.2768397331237793
Monday,04/12/2023,18:10:18,30,13,36,9.449999809265137,53.0,6.432858467102051,0.0,0.0,0.0,0.0,3.0,91.0,6.489992141723633
Monday,04/12/2023,18:40:50,25,15,40,9.449999809265137,53.0,6.432858467102051,0.0,0.0,0.0,0.0,3.0,91.0,6.489992141723633
Monday,04/12/2023,19:11:14,25,13,35,8.699999809265137,55.0,5.235058784484863,0.0,0.0,0.0,0.0,3.0,100.0,9.360000610351562
Monday,04/12/2023,19:41:38,27,15,39,8.699999809265137,55.0,5.235058784484863,0.0,0.0,0.0,0.0,3.0,100.0,9.360000610351562
Monday,04/12/2023,20:12:01,35,16,38,8.699999809265137,56.0,5.274150848388672,0.0,0.0,0.0,0.0,3.0,100.0,9.360000610351562
Monday,04/12/2023,20:42:37,36,19,49,8.699999809265137,56.0,5.274150848388672,0.0,0.0,0.0,0.0,3.0,100.0,9.360000610351562
Monday,04/12/2023,21:12:58,39,15,40,9.149999618530273,59.0,6.0088300704956055,0.0,0.0,0.0,0.0,3.0,100.0,8.699792861938477
Monday,04/12/2023,21:43:20,34,7,45,9.149999618530273,59.0,6.0088300704956055,0.0,0.0,0.0,0.0,3.0,100.0,8.699792861938477
Monday,04/12/2023,22:13:41,22,0,25,9.399999618530273,59.0,5.971164703369141,0.0,0.0,0.0,0.0,3.0,100.0,10.948972702026367
Tuesday,05/12/2023,06:58:51,0,0,0,10.149999618530273,64.0,5.585535049438477,0.0,0.0,0.0,0.0,2.0,68.0,21.068458557128906
Tuesday,05/12/2023,07:29:14,0,0,0,10.149999618530273,64.0,5.585535049438477,0.0,0.0,0.0,0.0,2.0,68.0,21.068458557128906
Tuesday,05/12/2023,07:59:36,0,0,0,10.75,64.0,6.176689147949219,0.0,0.0,0.0,0.0,3.0,93.0,21.900903701782227
Tuesday,05/12/2023,08:29:57,0,0,16,10.75,64.0,6.176689147949219,0.0,0.0,0.0,0.0,3.0,93.0,21.900903701782227
Tuesday,05/12/2023,09:00:28,0,0,20,11.75,62.0,6.901298522949219,0.0,0.0,0.0,0.0,2.0,87.0,24.479999542236328
Tuesday,05/12/2023,09:30:50,3,0,26,11.75,62.0,6.901298522949219,0.0,0.0,0.0,0.0,2.0,87.0,24.479999542236328
Tuesday,05/12/2023,10:01:14,11,1,21,12.649999618530273,67.0,8.303242683410645,0.0,0.0,0.0,0.0,3.0,98.0,24.023088455200195
Tuesday,05/12/2023,10:31:43,20,4,23,12.649999618530273,67.0,8.303242683410645,0.0,0.0,0.0,0.0,3.0,98.0,24.023088455200195
Tuesday,05/12/2023,11:02:06,22,9,20,12.649999618530273,68.0,8.07271957397461,0.0,0.0,0.0,0.0,3.0,100.0,25.952478408813477
Tuesday,05/12/2023,11:32:28,18,9,20,12.649999618530273,68.0,8.07271957397461,0.0,0.0,0.0,0.0,3.0,100.0,25.952478408813477
Tuesday,05/12/2023,12:02:49,15,11,13,12.399999618530273,75.0,7.743255615234375,0.0,0.0,0.0,0.0,61.0,100.0,28.5128173828125
Tuesday,05/12/2023,12:33:19,11,9,17,12.399999618530273,75.0,7.743255615234375,0.0,0.0,0.0,0.0,61.0,100.0,28.5128173828125
Tuesday,05/12/2023,13:03:42,16,8,14,12.25,79.0,7.691117286682129,0.0,0.0,0.0,0.0,61.0,100.0,28.948118209838867
Tuesday,05/12/2023,13:34:04,17,4,15,12.25,79.0,7.691117286682129,0.0,0.0,0.0,0.0,61.0,100.0,28.948118209838867
Tuesday,05/12/2023,14:04:25,20,3,9,12.350000381469727,78.0,7.77161979675293,0.0,0.0,0.0,0.0,61.0,100.0,28.916763305664062
Tuesday,05/12/2023,14:34:54,16,5,15,12.350000381469727,78.0,7.77161979675293,0.0,0.0,0.0,0.0,61.0,100.0,28.916763305664062
Tuesday,05/12/2023,15:05:20,11,5,20,12.199999809265137,78.0,7.81431770324707,0.0,0.0,0.0,0.0,3.0,100.0,27.333934783935547
Tuesday,05/12/2023,15:35:45,13,7,26,12.199999809265137,78.0,7.81431770324707,0.0,0.0,0.0,0.0,3.0,100.0,27.333934783935547
Tuesday,05/12/2023,16:06:07,14,6,23,11.949999809265137,80.0,7.776844024658203,0.20000000298023224,0.20000000298023224,0.0,0.0,61.0,100.0,26.111791610717773
Tuesday,05/12/2023,16:36:36,15,7,28,11.949999809265137,80.0,7.776844024658203,0.20000000298023224,0.20000000298023224,0.0,0.0,61.0,100.0,26.111791610717773
Tuesday,05/12/2023,17:06:59,10,6,29,11.850000381469727,83.0,8.152973175048828,0.8999999761581421,0.6000000238418579,0.10000000149011612,0.0,61.0,100.0,23.664352416992188
Tuesday,05/12/2023,17:37:21,13,6,26,11.850000381469727,83.0,8.152973175048828,0.8999999761581421,0.6000000238418579,0.10000000149011612,0.0,61.0,100.0,23.664352416992188
Tuesday,05/12/2023,18:07:45,21,6,26,12.149999618530273,81.0,8.355863571166992,0.30000001192092896,0.30000001192092896,0.0,0.0,61.0,100.0,24.203140258789062
Tuesday,05/12/2023,18:38:17,22,9,25,12.149999618530273,81.0,8.355863571166992,0.30000001192092896,0.30000001192092896,0.0,0.0,61.0,100.0,24.203140258789062
Tuesday,05/12/2023,19:08:41,20,9,29,12.300000190734863,83.0,8.824214935302734,0.5,0.5,0.0,0.0,61.0,100.0,22.972400665283203
Tuesday,05/12/2023,19:39:04,14,10,33,12.300000190734863,83.0,8.824214935302734,0.5,0.5,0.0,0.0,61.0,100.0,22.972400665283203
Tuesday,05/12/2023,20:09:32,18,8,27,12.149999618530273,85.0,8.818002700805664,0.6000000238418579,0.6000000238418579,0.0,0.0,61.0,100.0,22.383779525756836
Tuesday,05/12/2023,20:40:03,22,17,18,12.149999618530273,85.0,8.818002700805664,0.6000000238418579,0.6000000238418579,0.0,0.0,61.0,100.0,22.383779525756836
Tuesday,05/12/2023,21:10:24,25,16,14,11.949999809265137,88.0,9.701797485351562,1.0,1.0,0.0,0.0,63.0,100.0,15.575981140136719
Tuesday,05/12/2023,21:40:44,23,13,16,11.949999809265137,88.0,9.701797485351562,1.0,1.0,0.0,0.0,63.0,100.0,15.575981140136719
Tuesday,05/12/2023,22:11:05,20,4,18,12.0,90.0,9.97657585144043,1.100000023841858,1.100000023841858,0.0,0.0,63.0,100.0,14.799459457397461
Wednesday,06/12/2023,10:09:39,15,3,20,11.850000381469727,72.0,10.38885498046875,0.0,0.0,0.0,0.0,2.0,67.0,4.693825721740723
Wednesday,06/12/2023,10:31:35,18,4,20,11.850000381469727,72.0,10.38885498046875,0.0,0.0,0.0,0.0,2.0,67.0,4.693825721740723
Wednesday,06/12/2023,11:01:59,14,6,18,11.850000381469727,72.0,10.38885498046875,0.0,0.0,0.0,0.0,2.0,67.0,4.693825721740723
Wednesday,06/12/2023,11:32:22,13,8,14,12.300000190734863,70.0,10.827934265136719,0.0,0.0,0.0,0.0,1.0,18.0,4.802999019622803
Wednesday,06/12/2023,12:02:44,15,8,15,12.300000190734863,70.0,10.827934265136719,0.0,0.0,0.0,0.0,1.0,18.0,4.802999019622803
Wednesday,06/12/2023,12:33:12,16,11,13,12.600000381469727,68.0,10.949613571166992,0.0,0.0,0.0,0.0,1.0,8.0,5.804825305938721
Wednesday,06/12/2023,13:03:34,24,9,19,12.600000381469727,68.0,10.949613571166992,0.0,0.0,0.0,0.0,1.0,8.0,5.804825305938721
Wednesday,06/12/2023,13:33:57,22,13,18,12.699999809265137,67.0,10.97374153137207,0.0,0.0,0.0,0.0,1.0,4.0,6.130578994750977
Wednesday,06/12/2023,14:04:31,21,7,19,12.699999809265137,67.0,10.97374153137207,0.0,0.0,0.0,0.0,1.0,4.0,6.130578994750977
Wednesday,06/12/2023,14:34:53,13,10,17,12.550000190734863,68.0,10.688820838928223,0.0,0.0,0.0,0.0,1.0,7.0,7.172948837280273
Wednesday,06/12/2023,15:05:17,14,6,18,12.550000190734863,68.0,10.688820838928223,0.0,0.0,0.0,0.0,1.0,7.0,7.172948837280273
Wednesday,06/12/2023,15:35:41,17,12,24,12.300000190734863,67.0,10.359933853149414,0.0,0.0,0.0,0.0,1.0,0.0,6.989935874938965
Wednesday,06/12/2023,16:06:15,15,13,27,12.300000190734863,67.0,10.359933853149414,0.0,0.0,0.0,0.0,1.0,0.0,6.989935874938965
Wednesday,06/12/2023,16:36:35,20,18,36,11.75,71.0,9.92605972290039,0.0,0.0,0.0,0.0,1.0,3.0,6.696386814117432
Wednesday,06/12/2023,17:06:58,19,21,40,11.75,71.0,9.92605972290039,0.0,0.0,0.0,0.0,1.0,3.0,6.696386814117432
Wednesday,06/12/2023,17:37:24,26,20,44,11.149999618530273,71.0,9.124195098876953,0.0,0.0,0.0,0.0,1.0,17.0,7.172948837280273
Wednesday,06/12/2023,18:07:56,26,15,34,11.149999618530273,71.0,9.124195098876953,0.0,0.0,0.0,0.0,1.0,17.0,7.172948837280273
Wednesday,06/12/2023,18:38:21,28,9,26,10.800000190734863,72.0,8.82209587097168,0.0,0.0,0.0,0.0,1.0,27.0,6.6380720138549805
Wednesday,06/12/2023,18:56:56,26,10,32,10.800000190734863,72.0,8.82209587097168,0.0,0.0,0.0,0.0,1.0,27.0,6.6380720138549805
Wednesday,06/12/2023,19:27:18,25,21,32,10.800000190734863,72.0,8.82209587097168,0.0,0.0,0.0,0.0,1.0,27.0,6.6380720138549805
Wednesday,06/12/2023,19:57:38,17,21,34,10.5,75.0,8.555418968200684,0.0,0.0,0.0,0.0,2.0,43.0,6.8777899742126465
Wednesday,06/12/2023,20:27:59,28,19,33,10.5,75.0,8.555418968200684,0.0,0.0,0.0,0.0,2.0,43.0,6.8777899742126465
Wednesday,06/12/2023,20:58:25,33,7,32,10.699999809265137,68.0,8.43461799621582,0.0,0.0,0.0,0.0,2.0,56.0,7.235910415649414
Wednesday,06/12/2023,21:28:46,37,4,26,10.699999809265137,68.0,8.43461799621582,0.0,0.0,0.0,0.0,2.0,56.0,7.235910415649414
Wednesday,06/12/2023,21:59:05,27,0,18,10.550000190734863,62.0,7.910775184631348,0.0,0.0,0.0,0.0,80.0,90.0,7.771330833435059
Wednesday,06/12/2023,22:29:31,16,0,14,10.550000190734863,62.0,7.910775184631348,0.0,0.0,0.0,0.0,80.0,90.0,7.771330833435059
Wednesday,06/12/2023,22:59:51,7,0,5,10.350000381469727,61.0,7.485618591308594,0.0,0.0,0.0,0.0,3.0,84.0,8.766572952270508
Wednesday,06/12/2023,23:30:10,1,0,2,10.350000381469727,61.0,7.485618591308594,0.0,0.0,0.0,0.0,3.0,84.0,8.766572952270508
Thursday,07/12/2023,00:00:30,0,0,0,10.149999618530273,59.0,6.960410118103027,0.0,0.0,0.0,0.0,2.0,62.0,10.163227081298828
Thursday,07/12/2023,00:30:58,0,0,0,10.149999618530273,59.0,6.960410118103027,0.0,0.0,0.0,0.0,2.0,62.0,10.163227081298828
Thursday,07/12/2023,01:01:19,0,0,0,9.949999809265137,58.0,6.662873268127441,0.0,0.0,0.0,0.0,2.0,77.0,10.308830261230469
Thursday,07/12/2023,01:31:39,0,0,0,9.949999809265137,58.0,6.662873268127441,0.0,0.0,0.0,0.0,2.0,77.0,10.308830261230469
Thursday,07/12/2023,02:01:58,0,0,0,9.850000381469727,55.0,6.392448425292969,0.0,0.0,0.0,0.0,0.0,0.0,10.495713233947754
Thursday,07/12/2023,02:32:30,0,0,0,9.850000381469727,55.0,6.392448425292969,0.0,0.0,0.0,0.0,0.0,0.0,10.495713233947754
Thursday,07/12/2023,03:02:50,0,0,0,9.600000381469727,54.0,5.667520523071289,0.0,0.0,0.0,0.0,0.0,0.0,13.202726364135742
Thursday,07/12/2023,03:33:11,0,0,0,9.600000381469727,54.0,5.667520523071289,0.0,0.0,0.0,0.0,0.0,0.0,13.202726364135742
Thursday,07/12/2023,04:03:31,0,0,0,9.550000190734863,53.0,5.30594539642334,0.0,0.0,0.0,0.0,0.0,0.0,15.003839492797852
Thursday,07/12/2023,04:33:59,0,0,0,9.550000190734863,53.0,5.30594539642334,0.0,0.0,0.0,0.0,0.0,0.0,15.003839492797852
Thursday,07/12/2023,05:04:19,0,0,0,9.550000190734863,53.0,5.33192253112793,0.0,0.0,0.0,0.0,0.0,0.0,14.825706481933594
Thursday,07/12/2023,05:34:39,0,0,0,9.550000190734863,53.0,5.33192253112793,0.0,0.0,0.0,0.0,0.0,0.0,14.825706481933594
Thursday,07/12/2023,06:04:59,0,0,0,9.399999618530273,53.0,5.440040588378906,0.0,0.0,0.0,0.0,0.0,0.0,12.904882431030273
Thursday,07/12/2023,06:35:27,0,0,0,9.399999618530273,53.0,5.440040588378906,0.0,0.0,0.0,0.0,0.0,0.0,12.904882431030273
Thursday,07/12/2023,07:05:47,0,0,0,9.350000381469727,53.0,5.353684425354004,0.0,0.0,0.0,0.0,0.0,0.0,13.10419750213623
Thursday,07/12/2023,07:36:07,0,0,0,9.350000381469727,53.0,5.353684425354004,0.0,0.0,0.0,0.0,0.0,0.0,13.10419750213623
Thursday,07/12/2023,08:06:28,0,0,7,9.300000190734863,53.0,5.25856876373291,0.0,0.0,0.0,0.0,0.0,0.0,13.3637113571167
Thursday,07/12/2023,08:36:56,0,0,14,9.300000190734863,53.0,5.25856876373291,0.0,0.0,0.0,0.0,0.0,0.0,13.3637113571167
Thursday,07/12/2023,09:07:17,1,0,19,9.649999618530273,50.0,5.502618789672852,0.0,0.0,0.0,0.0,0.0,0.0,13.584932327270508
Thursday,07/12/2023,09:37:37,8,0,20,9.649999618530273,50.0,5.502618789672852,0.0,0.0,0.0,0.0,0.0,0.0,13.584932327270508
Thursday,07/12/2023,10:08:02,10,0,19,10.399999618530273,48.0,5.964302062988281,0.0,0.0,0.0,0.0,0.0,0.0,15.696165084838867
Thursday,07/12/2023,10:38:31,12,4,24,10.399999618530273,48.0,5.964302062988281,0.0,0.0,0.0,0.0,0.0,0.0,15.696165084838867
Thursday,07/12/2023,11:08:52,10,9,17,11.100000381469727,46.0,6.660707473754883,0.0,0.0,0.0,0.0,0.0,0.0,15.778515815734863
Thursday,07/12/2023,11:39:13,13,9,11,11.100000381469727,46.0,6.660707473754883,0.0,0.0,0.0,0.0,0.0,0.0,15.778515815734863
Thursday,07/12/2023,12:09:36,11,7,12,11.75,44.0,7.526457786560059,0.0,0.0,0.0,0.0,0.0,0.0,14.277982711791992
Thursday,07/12/2023,12:40:05,13,6,15,11.75,44.0,7.526457786560059,0.0,0.0,0.0,0.0,0.0,0.0,14.277982711791992
Thursday,07/12/2023,13:10:27,11,7,21,12.050000190734863,43.0,8.045724868774414,0.0,0.0,0.0,0.0,2.0,69.0,12.727921485900879
Thursday,07/12/2023,13:40:47,13,5,16,12.050000190734863,43.0,8.045724868774414,0.0,0.0,0.0,0.0,2.0,69.0,12.727921485900879
Thursday,07/12/2023,14:11:08,10,2,18,11.949999809265137,43.0,7.977787971496582,0.0,0.0,0.0,0.0,1.0,38.0,12.413476943969727
Thursday,07/12/2023,14:41:37,18,4,18,11.949999809265137,43.0,7.977787971496582,0.0,0.0,0.0,0.0,1.0,38.0,12.413476943969727
Thursday,07/12/2023,15:11:58,16,7,21,11.550000190734863,43.0,7.537930488586426,0.0,0.0,0.0,0.0,0.0,0.0,12.313894271850586
Thursday,07/12/2023,15:42:19,15,7,25,11.550000190734863,43.0,7.537930488586426,0.0,0.0,0.0,0.0,0.0,0.0,12.313894271850586
Thursday,07/12/2023,16:12:40,12,5,27,10.550000190734863,47.0,6.783474922180176,0.0,0.0,0.0,0.0,0.0,0.0,10.948972702026367
Thursday,07/12/2023,16:43:13,19,8,27,10.550000190734863,47.0,6.783474922180176,0.0,0.0,0.0,0.0,0.0,0.0,10.948972702026367
Thursday,07/12/2023,17:13:39,19,11,25,9.850000381469727,51.0,6.385088920593262,0.0,0.0,0.0,0.0,0.0,0.0,9.387651443481445
Thursday,07/12/2023,17:44:00,20,10,23,9.850000381469727,51.0,6.385088920593262,0.0,0.0,0.0,0.0,0.0,0.0,9.387651443481445
Thursday,07/12/2023,18:14:33,18,10,29,9.699999809265137,51.0,6.361453056335449,0.0,0.0,0.0,0.0,0.0,0.0,8.37338638305664
Thursday,07/12/2023,18:27:37,20,9,27,9.699999809265137,51.0,6.361453056335449,0.0,0.0,0.0,0.0,0.0,0.0,8.37338638305664
Thursday,07/12/2023,18:58:04,20,11,32,9.699999809265137,51.0,6.361453056335449,0.0,0.0,0.0,0.0,0.0,0.0,8.37338638305664
Thursday,07/12/2023,19:28:31,16,8,35,9.199999809265137,52.0,5.905919075012207,0.0,0.0,0.0,0.0,0.0,0.0,7.862518310546875
Thursday,07/12/2023,19:58:52,15,11,38,9.199999809265137,52.0,5.905919075012207,0.0,0.0,0.0,0.0,0.0,0.0,7.862518310546875
Thursday,07/12/2023,20:29:20,20,12,36,9.0,53.0,5.690342903137207,0.0,0.0,0.0,0.0,0.0,0.0,8.049844741821289
Thursday,07/12/2023,20:59:41,23,17,33,9.0,53.0,5.690342903137207,0.0,0.0,0.0,0.0,0.0,0.0,8.049844741821289
Thursday,07/12/2023,21:30:03,25,13,34,8.600000381469727,54.0,5.262282371520996,0.0,0.0,0.0,0.0,0.0,0.0,8.121970176696777
Thursday,07/12/2023,22:00:32,19,7,23,8.600000381469727,54.0,5.262282371520996,0.0,0.0,0.0,0.0,0.0,0.0,8.121970176696777
Thursday,07/12/2023,22:30:53,14,1,17,8.399999618530273,55.0,5.123514175415039,0.0,0.0,0.0,0.0,0.0,0.0,7.771330833435059
Thursday,07/12/2023,23:01:15,2,0,3,8.399999618530273,55.0,5.123514175415039,0.0,0.0,0.0,0.0,0.0,0.0,7.771330833435059
Thursday,07/12/2023,23:31:36,0,0,2,8.0,55.0,4.781024932861328,0.0,0.0,0.0,0.0,0.0,0.0,6.989935398101807
Friday,08/12/2023,00:02:05,0,0,0,8.0,55.0,4.781024932861328,0.0,0.0,0.0,0.0,0.0,0.0,6.989935398101807
Friday,08/12/2023,00:32:25,0,0,0,7.75,55.0,4.419560432434082,0.0,0.0,0.0,0.0,0.0,0.0,7.5170207023620605
Friday,08/12/2023,01:02:45,0,0,0,7.75,55.0,4.419560432434082,0.0,0.0,0.0,0.0,0.0,0.0,7.5170207023620605
Friday,08/12/2023,01:33:07,0,0,0,7.550000190734863,55.0,4.108695983886719,0.0,0.0,0.0,0.0,0.0,0.0,8.08999252319336
Friday,08/12/2023,02:03:34,0,0,0,7.550000190734863,55.0,4.108695983886719,0.0,0.0,0.0,0.0,0.0,0.0,8.08999252319336
Friday,08/12/2023,02:33:54,0,0,0,7.25,56.0,3.8711023330688477,0.0,0.0,0.0,0.0,0.0,0.0,7.628262996673584
Friday,08/12/2023,03:04:16,0,0,0,7.25,56.0,3.8711023330688477,0.0,0.0,0.0,0.0,0.0,0.0,7.628262996673584
